window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
1,1,2025-07-19,5.588833332061768,5.588343143463135,5.566644191741943,5.588343143463135,5.566644191741943,5.588343143463135,5.588343143463135,5.578000068664551
1,2,2025-07-20,5.599666595458984,5.586962699890137,5.5674357414245605,5.598394393920898,5.5674357414245605,5.586962699890137,5.598394393920898,5.578000068664551
1,3,2025-07-21,5.610499858856201,5.586962699890137,5.565613746643066,5.602163791656494,5.565613746643066,5.586962699890137,5.602163791656494,5.578000068664551
1,4,2025-07-22,5.697000026702881,5.586273193359375,5.564033508300781,5.601229667663574,5.564033508300781,5.586273193359375,5.601229667663574,5.578000068664551
1,5,2025-07-23,5.795000076293945,5.586273193359375,5.5597052574157715,5.608151912689209,5.5597052574157715,5.586273193359375,5.608151912689209,5.578000068664551
1,6,2025-07-24,5.7769999504089355,5.589033126831055,5.559361934661865,5.609709739685059,5.559361934661865,5.589033126831055,5.609709739685059,5.578000068664551
1,7,2025-07-25,5.763500213623047,5.590241432189941,5.55963659286499,5.6126203536987305,5.55963659286499,5.590241432189941,5.6126203536987305,5.578000068664551
2,1,2025-07-20,5.599666595458984,5.598850250244141,5.577455520629883,5.599196910858154,5.577455520629883,5.598850250244141,5.599196910858154,5.588833332061768
2,2,2025-07-21,5.610499858856201,5.595048904418945,5.575974941253662,5.6092329025268555,5.575974941253662,5.595048904418945,5.6092329025268555,5.588833332061768
2,3,2025-07-22,5.697000026702881,5.595394134521484,5.574976921081543,5.6133904457092285,5.574976921081543,5.595394134521484,5.6133904457092285,5.588833332061768
2,4,2025-07-23,5.795000076293945,5.596604347229004,5.569849967956543,5.61328649520874,5.569849967956543,5.596604347229004,5.61328649520874,5.588833332061768
2,5,2025-07-24,5.7769999504089355,5.59556770324707,5.5651397705078125,5.618211269378662,5.5651397705078125,5.59556770324707,5.618211269378662,5.588833332061768
2,6,2025-07-25,5.763500213623047,5.5971221923828125,5.5646586418151855,5.619771957397461,5.5646586418151855,5.5971221923828125,5.619771957397461,5.588833332061768
2,7,2025-07-26,5.707333564758301,5.596085548400879,5.563661575317383,5.623868465423584,5.563661575317383,5.596085548400879,5.623868465423584,5.588833332061768
3,1,2025-07-21,5.610499858856201,5.609703063964844,5.588266849517822,5.610050201416016,5.588266849517822,5.609703063964844,5.610050201416016,5.599666595458984
3,2,2025-07-22,5.697000026702881,5.606413841247559,5.5898895263671875,5.620105743408203,5.5898895263671875,5.606413841247559,5.620105743408203,5.599666595458984
3,3,2025-07-23,5.795000076293945,5.606067657470703,5.587197780609131,5.62785005569458,5.587197780609131,5.606067657470703,5.62785005569458,5.599666595458984
3,4,2025-07-24,5.7769999504089355,5.605894088745117,5.583679676055908,5.624792575836182,5.583679676055908,5.605894088745117,5.624792575836182,5.599666595458984
3,5,2025-07-25,5.763500213623047,5.606760025024414,5.580577373504639,5.633760452270508,5.580577373504639,5.606760025024414,5.633760452270508,5.599666595458984
3,6,2025-07-26,5.707333564758301,5.604509353637695,5.576822280883789,5.641035556793213,5.576822280883789,5.604509353637695,5.641035556793213,5.599666595458984
3,7,2025-07-27,5.6511664390563965,5.6045098304748535,5.575445175170898,5.640235424041748,5.575445175170898,5.6045098304748535,5.640235424041748,5.599666595458984
4,1,2025-07-22,5.697000026702881,5.620903491973877,5.600461959838867,5.620903491973877,5.600461959838867,5.620903491973877,5.620903491973877,5.610499858856201
4,2,2025-07-23,5.795000076293945,5.6195149421691895,5.602052211761475,5.630978584289551,5.602052211761475,5.6195149421691895,5.630978584289551,5.610499858856201
4,3,2025-07-24,5.7769999504089355,5.619167804718018,5.597557067871094,5.63553524017334,5.597557067871094,5.619167804718018,5.63553524017334,5.610499858856201
4,4,2025-07-25,5.763500213623047,5.616045951843262,5.590993881225586,5.639050483703613,5.590993881225586,5.616045951843262,5.639050483703613,5.610499858856201
4,5,2025-07-26,5.707333564758301,5.617607116699219,5.594551086425781,5.647832870483398,5.594551086425781,5.617607116699219,5.647832870483398,5.610499858856201
4,6,2025-07-27,5.6511664390563965,5.620556354522705,5.590614318847656,5.647414207458496,5.590614318847656,5.620556354522705,5.647414207458496,5.610499858856201
4,7,2025-07-28,5.59499979019165,5.617607116699219,5.587610721588135,5.647519111633301,5.587610721588135,5.617607116699219,5.647519111633301,5.610499858856201
5,1,2025-07-23,5.795000076293945,5.707563877105713,5.685401916503906,5.707563877105713,5.685401916503906,5.707563877105713,5.707563877105713,5.697000026702881
5,2,2025-07-24,5.7769999504089355,5.706153869628906,5.692709922790527,5.717794418334961,5.692709922790527,5.706153869628906,5.717794418334961,5.697000026702881
5,3,2025-07-25,5.763500213623047,5.706153869628906,5.684981346130371,5.722138404846191,5.684981346130371,5.706153869628906,5.722138404846191,5.697000026702881
5,4,2025-07-26,5.707333564758301,5.705097198486328,5.682910442352295,5.729881763458252,5.682910442352295,5.705097198486328,5.729881763458252,5.697000026702881
5,5,2025-07-27,5.6511664390563965,5.703688144683838,5.6767730712890625,5.738096237182617,5.6767730712890625,5.703688144683838,5.738096237182617,5.697000026702881
5,6,2025-07-28,5.59499979019165,5.707915782928467,5.673337936401367,5.736963272094727,5.673337936401367,5.707915782928467,5.736963272094727,5.697000026702881
5,7,2025-07-29,5.603499889373779,5.707916259765625,5.67344331741333,5.739726543426514,5.67344331741333,5.707916259765625,5.739726543426514,5.697000026702881
6,1,2025-07-24,5.7769999504089355,5.798042297363281,5.784167289733887,5.805745601654053,5.784167289733887,5.798042297363281,5.805745601654053,5.795000076293945
6,2,2025-07-25,5.763500213623047,5.798579692840576,5.781774520874023,5.810084819793701,5.781774520874023,5.798579692840576,5.810084819793701,5.795000076293945
6,3,2025-07-26,5.707333564758301,5.802161693572998,5.780311584472656,5.815469741821289,5.780311584472656,5.802161693572998,5.815469741821289,5.795000076293945
6,4,2025-07-27,5.6511664390563965,5.803236484527588,5.779275894165039,5.824094295501709,5.779275894165039,5.803236484527588,5.824094295501709,5.795000076293945
6,5,2025-07-28,5.59499979019165,5.806282997131348,5.779882431030273,5.830174922943115,5.779882431030273,5.806282997131348,5.830174922943115,5.795000076293945
6,6,2025-07-29,5.603499889373779,5.806283473968506,5.780918121337891,5.833776950836182,5.780918121337891,5.806283473968506,5.833776950836182,5.795000076293945
6,7,2025-07-30,5.570000171661377,5.808793544769287,5.77888298034668,5.840445518493652,5.77888298034668,5.808793544769287,5.840445518493652,5.795000076293945
7,1,2025-07-25,5.763500213623047,5.78039026260376,5.765239238739014,5.787712097167969,5.765239238739014,5.78039026260376,5.787712097167969,5.7769999504089355
7,2,2025-07-26,5.707333564758301,5.775929927825928,5.763815879821777,5.787425518035889,5.763815879821777,5.775929927825928,5.787425518035889,5.7769999504089355
7,3,2025-07-27,5.6511664390563965,5.784139156341553,5.765096664428711,5.797011852264404,5.765096664428711,5.784139156341553,5.797011852264404,5.7769999504089355
7,4,2025-07-28,5.59499979019165,5.782710552215576,5.761289119720459,5.802455425262451,5.761289119720459,5.782710552215576,5.802455425262451,5.7769999504089355
7,5,2025-07-29,5.603499889373779,5.787353992462158,5.765025615692139,5.811097145080566,5.765025615692139,5.787353992462158,5.811097145080566,5.7769999504089355
7,6,2025-07-30,5.570000171661377,5.788605690002441,5.764100551605225,5.817488193511963,5.764100551605225,5.788605690002441,5.817488193511963,5.7769999504089355
7,7,2025-07-31,4.33050012588501,5.791823387145996,5.760612964630127,5.817811489105225,5.760612964630127,5.791823387145996,5.817811489105225,5.7769999504089355
8,1,2025-07-26,5.707333564758301,5.7620768547058105,5.7549285888671875,5.7741875648498535,5.7549285888671875,5.7620768547058105,5.7741875648498535,5.763500213623047
8,2,2025-07-27,5.6511664390563965,5.766347885131836,5.749281883239746,5.781680107116699,5.749281883239746,5.766347885131836,5.781680107116699,5.763500213623047
8,3,2025-07-28,5.59499979019165,5.768662929534912,5.739597320556641,5.7847514152526855,5.739597320556641,5.768662929534912,5.7847514152526855,5.763500213623047
8,4,2025-07-29,5.603499889373779,5.76884126663208,5.73970365524292,5.793188095092773,5.73970365524292,5.76884126663208,5.793188095092773,5.763500213623047
8,5,2025-07-30,5.570000171661377,5.770266532897949,5.735983848571777,5.794582843780518,5.735983848571777,5.770266532897949,5.794582843780518,5.763500213623047
8,6,2025-07-31,4.33050012588501,5.7691969871521,5.737860679626465,5.802102088928223,5.737860679626465,5.7691969871521,5.802102088928223,5.763500213623047
