window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
1,0.6479678153991699,0.7978559136390686,15.07459580898285,1.0399677753448486,2.923297166824341,9.155900001525879,64.54456329345703,0.0,0.7142857142857143,1.0,8.444846153259277,0.4150375939849623,0.019557755440473557,0.11221422255039215,0.8256606459617615,0.3989279568195343,0.08992944657802582
2,0.4620351791381836,0.6758680939674377,12.579621374607086,0.9582621455192566,2.5609569549560547,8.110102653503418,62.96626663208008,0.0,0.5714285714285714,1.0,7.372077465057373,0.4225563909774435,0.019249865785241127,0.11830956488847733,0.4396008551120758,0.33793404698371887,0.37140944600105286
3,0.5214577913284302,0.7177930474281311,13.400648534297943,1.0070583820343018,2.595982313156128,13.411225318908691,64.63027954101562,0.0,0.7142857142857143,1.0,12.700963020324707,0.4150375939849623,0.017182758077979088,0.11483342200517654,0.6315327882766724,0.35889652371406555,0.7095896005630493
4,0.5966711044311523,0.7686241269111633,14.423707127571106,0.8806262612342834,2.665074586868286,2.6567444801330566,51.39596939086914,0.0,0.5714285714285714,1.0,1.7504338026046753,0.4225563909774435,0.014846397563815117,0.10621445626020432,0.16696050763130188,0.38431206345558167,0.0987139344215393
5,0.5340863466262817,0.7258192896842957,13.601930439472198,0.8516119122505188,2.5750560760498047,6.074105262756348,46.14596176147461,0.0,0.42857142857142855,1.0,4.991499900817871,0.4300751879699248,0.005968585144728422,0.07088109105825424,0.502409815788269,0.3629096448421478,0.10500077158212662
6,0.5065634846687317,0.7070477604866028,13.306288421154022,0.8836540579795837,2.4675285816192627,7.280580043792725,54.579627990722656,0.0,0.7142857142857143,1.0,6.539487361907959,0.40751879699248117,0.02242673747241497,0.12821435928344727,0.3168756067752838,0.3535238802433014,0.4111824631690979
7,0.45371654629707336,0.6651169061660767,12.760105729103088,0.8451313972473145,2.249366521835327,4.621004581451416,51.421512603759766,0.0,0.7142857142857143,1.0,4.088967800140381,0.30977443609022554,0.31704381108283997,0.31685706973075867,0.37711766362190247,0.33255845308303833,0.08498279005289078
8,0.39713558554649353,0.6250439286231995,12.215567380189896,0.8716508150100708,2.0205740928649902,6.367665767669678,65.0272445678711,0.0,1.0,1.0,6.367665767669678,0.1902255639097744,0.5694141983985901,0.49635738134384155,0.32707715034484863,0.31252196431159973,0.3096894919872284
9,0.35861673951148987,0.5967055559158325,11.883287876844406,0.7802324891090393,1.9837104082107544,6.066370487213135,53.48801040649414,0.0,0.8571428571428571,1.0,5.996860980987549,0.16616541353383454,0.7560166120529175,0.6250478625297546,0.5274854898452759,0.29835277795791626,0.07915153354406357
10,0.3350554406642914,0.576733410358429,11.701434850692749,0.6742309331893921,1.840494990348816,2.4543826580047607,41.60549545288086,0.0,0.42857142857142855,1.0,1.6987075805664062,0.17067669172932332,0.9075526595115662,0.7455950379371643,0.11907605826854706,0.2883667051792145,0.12636221945285797
11,0.31806454062461853,0.5592923164367676,11.549334228038788,0.6371785402297974,1.8925267457962036,1.9941028356552124,32.65900802612305,0.0,0.5714285714285714,1.0,1.6054173707962036,0.20601503759398498,1.0258663892745972,0.8604283928871155,0.08582766354084015,0.2796461582183838,0.11358263343572617
12,0.32646822929382324,0.5682295560836792,11.948100477457047,0.6685001254081726,1.858498215675354,1.7012070417404175,44.77437973022461,0.0,0.8571428571428571,1.0,1.6247332096099854,0.27969924812030067,1.260004997253418,1.0435713529586792,0.06420086324214935,0.2841147780418396,0.10591983795166016
13,0.29625073075294495,0.5415669679641724,11.616040766239166,0.6416062712669373,1.6716734170913696,3.1750636100769043,39.432334899902344,0.0,0.7142857142857143,1.0,2.9871461391448975,0.39248120300751876,1.389785885810852,1.1785002946853638,0.21177780628204346,0.2707834839820862,0.10572851449251175
14,0.10253883898258209,0.3180031180381775,6.977291405200958,0.3841366767883301,0.8731932640075684,1.0667771100997925,26.614370346069336,0.0,1.0,1.0,1.0667771100997925,0.3729323308270677,0.004973146133124828,0.06785692274570465,0.029437750577926636,0.15900155901908875,0.07723996788263321
15,0.05915055051445961,0.23764827847480774,5.253076925873756,0.4238131046295166,0.5470560193061829,3.817049026489258,33.727291107177734,0.14285714285714285,1.0,1.0,3.817049026489258,0.32857142857142857,0.000832749530673027,0.0217143464833498,0.2564091384410858,0.11882413923740387,0.12529577314853668
16,0.06480760127305984,0.2506546974182129,5.529289320111275,0.4725739061832428,0.5747222900390625,1.401747465133667,51.3583869934082,0.14285714285714285,1.0,1.0,1.401747465133667,0.3360902255639098,0.0009885291801765561,0.026095254346728325,0.06473877280950546,0.12532734870910645,0.07543598115444183
