Date,Open,High,Low,Close,Volume
,META,META,META,META,META
2012-05-18,41.68394335434531,44.6082636142436,37.669200385361265,37.89719772338867,573576400
2012-05-21,36.212001928669224,36.340871326058476,32.712732099058826,33.7337646484375,168192700
2012-05-22,32.326124010617924,33.2975924601654,30.67066162013631,30.730138778686523,101786600
2012-05-23,31.09692248627141,32.21708491444588,31.087009310177564,31.721437454223633,73600000
2012-05-24,32.66316435542276,32.92089933908701,31.493436191083646,32.74246597290039,50237200
2012-05-25,32.61360290482297,32.663166892282185,30.839184170758223,31.632219314575195,37149800
2012-05-29,31.205961267242266,31.414134167882406,28.40059693148421,28.588943481445312,78063400
2012-05-30,28.450165519686994,29.292764705658225,27.61747761925503,27.944604873657227,57267900
2012-05-31,28.301468259758224,29.411719364820254,26.596441735255944,29.342329025268555,111639200
2012-06-01,28.63850807742337,28.896244969506256,27.151565778230133,27.47869300842285,41855500
2012-06-04,26.963220196335822,27.409301736448366,26.209835896857147,26.665830612182617,35230300
2012-06-05,26.46757291832805,27.51834491670046,25.52584206637735,25.644798278808594,42473400
2012-06-06,25.84306012770778,26.933484996583687,25.2978486386424,26.576618194580078,61489200
2012-06-07,26.764960924725553,27.111914500046897,25.922359924872257,26.08096694946289,26159500
2012-06-08,26.318878549708657,27.518346348725334,26.20983739761256,26.864091873168945,38034000
2012-06-11,26.943393931183895,27.825645729733164,26.606353535857124,26.774873733520508,28219600
2012-06-12,27.240783466520206,27.528259895798563,26.725309663448996,27.161479949951172,15816800
2012-06-13,27.419216245307766,27.855386522167166,26.864091641597124,27.032611846923828,17102800
2012-06-14,27.409303575813585,28.073471233691304,27.14165349933787,28.043733596801758,16855000
2012-06-15,28.261816059001518,29.837975002721937,28.103209036177,29.74875831604004,43563800
2012-06-18,29.69919355856881,31.800741417028814,29.153982133412523,31.136571884155273,42978900
2012-06-19,31.265441269589193,31.89986938464277,30.432753423208908,31.632219314575195,30849000
2012-06-20,31.642128954330325,31.652042128863393,30.878831531986446,31.324914932250977,15553600
2012-06-21,31.394305967264355,32.21708056451289,31.23569895266787,31.56282615661621,21875300
2012-06-22,32.12787413778409,33.15882195248797,31.780922364321587,32.76230239868164,74834000
2012-06-25,32.57395334158387,32.73256038563306,31.27535556865656,31.78091812133789,24352900
2012-06-26,32.40542461244311,33.148895688623426,32.21707996781363,32.81185531616211,24858700
2012-06-27,32.17742781246184,32.61359993800048,31.62230326228902,31.949430465698242,28568000
2012-06-28,31.68178487189353,31.909782250695258,30.63101278158317,31.08700942993164,17713300
2012-06-29,31.64213282010145,31.711523159565747,30.492230904206057,30.82927131652832,19526900
2012-07-02,30.977963010578375,31.453784068642104,30.284055882843496,30.50214195251465,14122000
2012-07-03,30.640923625955736,31.166310576501733,30.531880587546503,30.92840003967285,8763600
2012-07-05,31.04735488489646,31.354655763792447,30.749967181544847,31.196048736572266,10032100
2012-07-06,31.16631042108823,31.622305141716847,30.98787704667012,31.453784942626953,10945600
2012-07-09,31.82055946967761,32.59377193411755,31.71151833457245,31.889949798583984,17785200
2012-07-10,32.14769279063826,32.19725677761522,30.88874785767628,31.196048736572266,14269500
2012-07-11,31.205958036968358,31.28526154073056,30.284053624017357,30.700397491455078,13030300
2012-07-12,30.432752675362483,31.12665793646426,30.33362281213512,30.541793823242188,11300700
2012-07-13,30.769793536164048,30.79953117205568,30.293970563704004,30.452577590942383,8108300
2012-07-16,30.23449531487659,30.23449531487659,27.96442902138234,28.00408172607422,24672100
2012-07-17,28.232076720167488,28.341119758110832,26.913654652491505,27.84547233581543,30438600
2012-07-18,28.063557060331817,29.035027463668328,27.90495003340849,28.85659408569336,16841800
2012-07-19,29.1539836403548,29.243200335009345,28.38077291693041,28.7475528717041,13685100
2012-07-20,28.747552197254333,29.21346012116233,28.469988943647135,28.509641647338867,11869100
2012-07-23,27.87521231874416,28.74755096435547,27.76616927901341,28.499727249145508,12390700
2012-07-24,28.569115275028004,29.193632045637383,27.855383713647743,28.20233726501465,11539800
2012-07-25,28.142860052548357,29.233284760508724,27.835559179919166,29.084590911865234,17230200
2012-07-26,27.508433180250552,27.984254273373395,26.497311939305796,26.616268157958984,64597400
2012-07-27,22.9881291653172,24.32637765293047,22.086050961308285,23.50360107421875,123102300
2012-07-30,23.79107586576121,23.830728566428334,22.829520563521502,22.948474884033203,29285900
2012-07-31,23.16656262457904,23.16656262457904,21.421883375222112,21.521011352539062,56179400
2012-08-01,21.31284012900912,21.39214364455703,20.658585653052622,20.6982364654541,44604400
2012-08-02,20.589193851878186,20.658584186714187,19.647463017188613,19.865549087524414,56374500
2012-08-03,20.182763531101056,21.967093485358756,19.726766921882845,20.906408309936523,80647000
2012-08-06,21.203794384395138,21.957178631479426,21.114577704428267,21.72918128967285,27778900
2012-08-07,22.006746824025228,22.254570541004142,20.32154479227067,20.539628982543945,36782900
2012-08-08,20.5297158069754,20.96588607826686,20.043981548586125,20.539628982543945,29537400
2012-08-09,20.569367686246327,20.985711589742312,20.43058701532928,20.827104568481445,15610700
2012-08-10,21.223620642811394,21.630051342816138,20.946057429572544,21.62013816833496,25794700
2012-08-13,21.957179619309674,22.254569196160055,21.21370851330092,21.411968231201172,24973100
2012-08-14,21.223623452845192,21.411970011435464,20.07372153120607,20.20258903503418,39308800
2012-08-15,20.46032681473464,21.22362436702242,20.222416257673192,21.015453338623047,47861100
2012-08-16,20.262066864629816,20.301717674662108,19.518595741762105,19.69702911376953,157565300
2012-08-17,19.835810786011894,19.905201125128816,18.834602729801478,18.884166717529297,129293400
2012-08-20,18.88416750673652,19.954765946806315,18.586779786451306,19.835811614990234,101186600
2012-08-21,19.409553766055087,19.80607134177096,18.923819499460027,18.993209838867188,70640600
2012-08-22,19.19146941944757,19.359989624129515,18.794949956140695,19.27077293395996,49892200
2012-08-23,19.33025009715802,19.558247465038026,19.19146941944757,19.27077293395996,32813700
2012-08-24,19.350076596394615,19.50868362663187,19.082426523839892,19.24103355407715,29622200
2012-08-27,19.320339713439946,19.35999242179873,18.933735260667817,18.983299255371094,20704000
2012-08-28,18.93373176941876,19.211293113769045,18.78503792198184,19.171642303466797,25417000
2012-08-29,19.15181911331083,19.211296283951345,18.903995363105988,18.933734893798828,16124700
2012-08-30,19.10225388675654,19.280687277907607,18.894080966831943,18.92382049560547,30647500
2012-08-31,18.517389955374355,18.537216308139097,17.873048616480766,17.902786254882812,58764200
2012-09-04,17.922612404691588,18.110958972333666,17.39722540684581,17.575658798217773,46622400
2012-09-05,18.110955910207366,18.5867769462527,18.021739229605775,18.418256759643555,60781800
2012-09-06,18.576866286867457,19.09234009108134,18.557039934995004,18.794950485229492,46066500
2012-09-07,18.933731678745712,19.25094572262397,18.616517634867456,18.814775466918945,36371700
2012-09-10,18.89408113695503,19.03286371506938,18.38852048772326,18.646257400512695,24797800
2012-09-11,18.75529981109439,19.409554301769603,18.685909469772017,19.260860443115234,50508200
2012-09-12,20.57928063246842,20.97579818120923,20.103459573979453,20.747800827026367,121584000
2012-09-13,20.77754021694375,21.293014019231162,20.430588514197385,20.52971649169922,65041600
2012-09-14,20.946061409539734,21.887792365998394,20.718064025384923,21.808488845825195,72819800
2012-09-17,22.47265513766383,22.551958652901376,21.312840045599103,21.332666397094727,50667600
2012-09-18,21.41196877668871,21.788659981401956,21.183971418816355,21.67961883544922,36760500
2012-09-19,21.79857297811464,23.16656089563595,21.580488797250222,23.087257385253906,78782800
2012-09-20,22.81960574153338,23.03768990722958,22.34378471233547,22.393348693847656,57248900
2012-09-21,22.770040438296377,23.037690482937997,22.403262428153187,22.660999298095703,51218100
2012-09-24,21.59040587526185,21.788663741683376,20.182766893464784,20.609024047851562,79106500
