Date,Open,High,Low,Close,Volume
,FANG,FANG,FANG,FANG,FANG
2012-10-12,13.623169168683152,13.974834232468961,13.378533363342285,13.378533363342285,6467100
2012-10-15,13.416760138083088,13.63081724432434,13.378536331821495,13.569658279418945,633100
2012-10-16,13.432051491008512,13.722557694891126,13.18741560867255,13.600239753723145,180300
2012-10-17,13.53143310546875,13.814292742761904,13.37853497958706,13.53143310546875,121000
2012-10-18,13.454984042527904,13.661396075024808,13.393825083804147,13.53143310546875,146100
2012-10-19,13.546723246065978,13.607882211537019,13.309732437133789,13.309732437133789,298100
2012-10-22,13.378534768791388,13.386179820779475,12.942777012482457,13.01922607421875,359800
2012-10-23,12.88162263034587,13.225641343139682,12.805173541454437,13.095678329467773,166100
2012-10-24,12.935134369017213,13.35560209964109,12.935134369017213,13.294443130493164,158200
2012-10-25,13.745488515352111,13.745488515352111,12.422925142449145,13.01922607421875,206900
2012-10-26,13.386180268533142,13.386180268533142,12.690496553937665,13.10331916809082,199500
2012-10-31,12.614047067717594,13.01922607421875,12.614047067717594,13.01922607421875,36400
2012-11-01,13.072738301180454,13.36324294869807,12.621690498819229,13.172121047973633,203000
2012-11-02,12.988644202226222,13.172121052000447,12.659914299576593,12.996289253234863,72100
2012-11-05,12.835749958086609,12.99629168487266,12.61404781178817,12.774589538574219,33300
2012-11-06,12.629339798465272,13.363247444231888,12.300609785327982,13.003938674926758,370600
2012-11-07,12.805172995743796,13.302089865143653,12.805172995743796,13.042163848876953,155800
2012-11-08,12.453507314822305,13.202705030098649,12.453507314822305,12.805171012878418,141600
2012-11-09,12.48408543711121,12.950423451311924,12.48408543711121,12.65227222442627,209600
2012-11-12,12.583466842565528,12.65227085221969,12.507019239078298,12.614047050476074,12800
2012-11-13,12.629337208632538,12.812814082449542,12.208868825997692,12.262383460998535,47600
2012-11-14,12.208869880171433,12.591113035758793,11.96423329822002,12.270028114318848,123400
2012-11-15,12.522309472731587,13.195059550623384,12.010103319510455,12.766946792602539,367000
2012-11-16,12.927490475878399,13.523791572198727,12.438218678781704,12.858686447143555,104600
2012-11-19,12.881615019813296,13.187409736568652,12.614044095848275,13.088027000427246,77200
2012-11-20,13.103323384171425,13.217997746581117,12.866332520938565,13.095678329467773,251400
2012-11-21,13.088031936294115,13.363246556093033,12.881619877836341,13.149190902709961,33100
2012-11-23,13.187414736448904,13.416760496433582,13.042161644114726,13.240928649902344,94000
2012-11-26,13.225636618703758,13.317375784231611,13.042159745792622,13.19505786895752,77400
2012-11-27,13.049803148161544,13.248570099892286,12.94277535036206,13.172121047973633,55800
2012-11-28,13.340313272887084,13.370892027980439,12.981003058062608,13.18741512298584,94000
2012-11-29,13.347956548593034,14.028351695410256,13.149190999881258,13.883098602294922,164400
2012-11-30,14.097152442192257,14.127731189453698,13.584945666799184,13.760777473449707,44200
2012-12-03,13.768427606633463,14.143026512250815,13.294444454909371,13.837231636047363,47600
2012-12-04,13.936610291510295,13.936610291510295,13.309730616640014,13.630815505981445,30100
2012-12-05,13.439693385762487,13.837227330195327,13.439693385762487,13.745488166809082,33000
2012-12-06,13.57730466715125,13.592594774417028,13.240929598028536,13.470276832580566,41900
2012-12-07,13.516144367394817,13.646107350086874,13.454985402489424,13.569658279418945,42500
2012-12-10,13.676687448089043,13.699622608987712,13.271509812560094,13.470276832580566,72300
2012-12-11,13.309733460794806,13.638463472288793,13.149191710890229,13.409117698669434,72200
2012-12-12,13.35559841499733,13.592590630939066,13.35559841499733,13.48556137084961,58000
2012-12-13,13.30973288172941,13.745490707534637,13.217995159530838,13.669041633605957,135900
2012-12-14,13.32502287723363,13.493209671960983,13.187414836936345,13.432050704956055,44700
2012-12-17,13.500852341971806,14.14302211124192,13.378534429553168,13.745488166809082,107600
2012-12-18,13.707260752990656,14.716383993529623,13.531428982503082,14.372364044189453,142600
2012-12-19,14.372369015952309,15.205660774260215,13.8601621687185,14.662875175476074,192600
