Date,Open,High,Low,Close,Volume
,ADI,ADI,ADI,ADI,ADI
2007-01-03,20.7692540056353,21.065688097505245,20.498048859023356,20.71249008178711,3073800
2007-01-04,20.712490721343134,21.14767921364048,20.687261775306112,21.07199478149414,3483600
2007-01-05,20.983692412260634,21.002612915682572,20.59265343709993,20.832321166992188,2627900
2007-01-08,20.926927083215908,21.20443820718108,20.781864286191105,20.996305465698242,2879100
2007-01-09,20.989997805891964,21.17921245820964,20.706180639343945,20.964771270751953,3316300
2007-01-10,20.851251263464757,21.431502690740988,20.731414951248684,21.330589294433594,4148000
2007-01-11,21.33058161921706,21.778384503828885,21.128754899224003,21.374731063842773,4466700
2007-01-12,21.160294759415642,21.46934334912507,21.084610323432354,21.40627098083496,3561300
2007-01-16,21.368427772456737,21.393654311218555,21.10983710392252,21.299049377441406,2961900
2007-01-17,21.103534159215904,21.31797543329253,20.8764784094918,20.958471298217773,4137800
2007-01-18,20.939550608289327,20.939550608289327,20.55481752521656,20.617887496948242,3208200
2007-01-19,20.624197667182077,20.983701829323003,20.510669783772798,20.68096160888672,3245500
2007-01-22,20.4412865339011,20.737720648955346,20.359293658382192,20.416057586669922,4154700
2007-01-23,20.49804794964693,20.876472487869982,20.466512972455767,20.573732376098633,2488200
2007-01-24,20.57373390801711,20.958466913904306,20.561119435008465,20.813404083251953,2091600
2007-01-25,20.914322756914714,21.254906396490625,20.725110425805426,20.838638305664062,2488100
2007-01-26,20.90170991946798,21.343206997314542,20.775567553516744,21.01523780822754,3585100
2007-01-29,21.090919657782468,21.090919657782468,20.636810564854677,20.744029998779297,3447000
2007-01-30,20.81340763181097,20.889092076801866,20.630501350948272,20.706188201904297,1936100
2007-01-31,20.61158364244518,20.775567029872757,20.378221835194818,20.655733108520508,4332500
2007-02-01,20.655730888538688,21.027849495441046,20.643116413020703,20.87647819519043,3737000
2007-02-02,20.93954837663916,21.166604100218873,20.89539891993921,21.027847290039062,3268200
2007-02-05,21.046768757466335,21.24859554185349,20.90170590656088,20.93324089050293,2989200
2007-02-06,20.901701859117978,20.971080253934954,20.6368051581418,20.78186798095703,2692600
2007-02-07,20.813400030090662,21.12875457600113,20.813400030090662,20.964771270751953,3109900
2007-02-08,20.939546921696564,21.12245317586745,20.83863354111345,21.00261688232422,2378800
2007-02-09,21.090919467065774,21.444117563673753,20.870172160414036,20.87647819519043,4328100
2007-02-12,20.87647144295648,20.996307718635187,20.643109736264684,20.756637573242188,2068100
2007-02-13,20.813402907464713,20.857552357518532,20.61157616265737,20.826017379760742,2266800
2007-02-14,20.863866489546794,21.229676662088053,20.863866489546794,21.084613800048828,2540600
2007-02-15,20.977382557589504,21.21705267726552,20.91431261313147,20.996305465698242,2582800
2007-02-16,20.94585554625063,20.94585554625063,20.687264826147477,20.800792694091797,5311800
