window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
185,3,2026-01-21,5.729499816894531,5.47932767868042,5.401606559753418,5.557048320770264,5.401606559753418,5.47932767868042,5.557048320770264,5.780749797821045
185,4,2026-01-22,5.742499828338623,5.518187999725342,5.362746238708496,5.595909595489502,5.362746238708496,5.518187999725342,5.595909595489502,5.780749797821045
185,5,2026-01-23,5.910999774932861,5.557048320770264,5.401606559753418,5.595909595489502,5.401606559753418,5.557048320770264,5.595909595489502,5.780749797821045
185,6,2026-01-24,5.935333251953125,5.440467357635498,5.440467357635498,5.47932767868042,5.440467357635498,5.440467357635498,5.47932767868042,5.780749797821045
185,7,2026-01-25,5.959666728973389,5.440467357635498,5.401606559753418,5.595909595489502,5.401606559753418,5.440467357635498,5.595909595489502,5.780749797821045
186,1,2026-01-20,5.7729997634887695,5.488055229187012,5.449132919311523,5.565899848937988,5.449132919311523,5.488055229187012,5.565899848937988,5.776874542236328
186,2,2026-01-21,5.729499816894531,5.488055229187012,5.488055229187012,5.488055229187012,5.488055229187012,5.488055229187012,5.488055229187012,5.776874542236328
186,3,2026-01-22,5.742499828338623,5.410210609436035,5.410210609436035,5.565899848937988,5.410210609436035,5.410210609436035,5.565899848937988,5.776874542236328
186,4,2026-01-23,5.910999774932861,5.5269775390625,5.449132919311523,5.643744945526123,5.449132919311523,5.5269775390625,5.643744945526123,5.776874542236328
186,5,2026-01-24,5.935333251953125,5.565899848937988,5.449132919311523,5.604822635650635,5.449132919311523,5.565899848937988,5.604822635650635,5.776874542236328
186,6,2026-01-25,5.959666728973389,5.565899848937988,5.488055229187012,5.643744945526123,5.488055229187012,5.565899848937988,5.643744945526123,5.776874542236328
186,7,2026-01-26,5.984000205993652,5.449132919311523,5.449132919311523,5.565899848937988,5.449132919311523,5.449132919311523,5.565899848937988,5.776874542236328
187,1,2026-01-21,5.729499816894531,5.495875835418701,5.495875835418701,5.495875835418701,5.495875835418701,5.495875835418701,5.495875835418701,5.7729997634887695
187,2,2026-01-22,5.742499828338623,5.612809658050537,5.456898212432861,5.612809658050537,5.456898212432861,5.612809658050537,5.612809658050537,5.7729997634887695
187,3,2026-01-23,5.910999774932861,5.495875835418701,5.417920112609863,5.495875835418701,5.417920112609863,5.495875835418701,5.495875835418701,5.7729997634887695
187,4,2026-01-24,5.935333251953125,5.456898212432861,5.378942489624023,5.573831558227539,5.378942489624023,5.456898212432861,5.573831558227539,5.7729997634887695
187,5,2026-01-25,5.959666728973389,5.573831558227539,5.573831558227539,5.573831558227539,5.573831558227539,5.573831558227539,5.573831558227539,5.7729997634887695
187,6,2026-01-26,5.984000205993652,5.573831558227539,5.417920112609863,5.651787757873535,5.417920112609863,5.573831558227539,5.651787757873535,5.7729997634887695
187,7,2026-01-27,5.828499794006348,5.612809658050537,5.456898212432861,5.612809658050537,5.456898212432861,5.612809658050537,5.612809658050537,5.7729997634887695
188,1,2026-01-22,5.742499828338623,5.502377986907959,5.463354110717773,5.58042573928833,5.463354110717773,5.502377986907959,5.58042573928833,5.729499816894531
188,2,2026-01-23,5.910999774932861,5.502377986907959,5.385306358337402,5.5414018630981445,5.385306358337402,5.502377986907959,5.5414018630981445,5.729499816894531
188,3,2026-01-24,5.935333251953125,5.58042573928833,5.424330234527588,5.58042573928833,5.424330234527588,5.58042573928833,5.58042573928833,5.729499816894531
188,4,2026-01-25,5.959666728973389,5.424330234527588,5.424330234527588,5.58042573928833,5.424330234527588,5.424330234527588,5.58042573928833,5.729499816894531
188,5,2026-01-26,5.984000205993652,5.58042573928833,5.58042573928833,5.58042573928833,5.58042573928833,5.58042573928833,5.58042573928833,5.729499816894531
188,6,2026-01-27,5.828499794006348,5.619450092315674,5.502377986907959,5.658474445343018,5.502377986907959,5.619450092315674,5.658474445343018,5.729499816894531
188,7,2026-01-28,5.892499923706055,5.619450092315674,5.58042573928833,5.619450092315674,5.58042573928833,5.619450092315674,5.619450092315674,5.729499816894531
