window,mse,mae,smape,crps,wis50,wis80,wis90,cov50,cov80,cov90,sharp80,ece_q,mse_naive,mae_naive,pinball_p10,pinball_p50,pinball_p90
13,1.416412353515625,1.1896806955337524,23.860585689544678,0.9441855549812317,4.171203136444092,7.521557331085205,10.546427726745605,0.0,0.0,0.0,1.2357251644134521,0.5000000000000001,1.3897858532527283,1.1785002435956682,0.5657249093055725,0.5948403477668762,0.18643084168434143
14,0.008664551191031933,0.09249196946620941,2.1253779530525208,0.08793919533491135,0.42156195640563965,0.8719145655632019,1.1728498935699463,0.8571428571428571,1.0,1.0,0.8719145655632019,0.23383458646616537,0.0049731458852225584,0.06785692487444196,0.05320018529891968,0.046245984733104706,0.03399127721786499
15,0.0008303698850795627,0.021093027666211128,0.47879465855658054,0.07103310525417328,0.39302879571914673,0.8366842269897461,1.1760762929916382,1.0,1.0,1.0,0.8366842269897461,0.2180451127819549,0.0008327495228773582,0.021714346749441966,0.0457785427570343,0.010546513833105564,0.037889886647462845
16,0.0020899998489767313,0.031942300498485565,0.7238107267767191,0.07608769834041595,0.41429048776626587,0.8940029144287109,1.1934188604354858,1.0,1.0,1.0,0.8940029144287109,0.21804511278195485,0.0009885291515924369,0.02609525408063616,0.04287105053663254,0.015971150249242783,0.046529244631528854
17,0.0017937987577170134,0.035964421927928925,0.8154590614140034,0.0787753239274025,0.4402785301208496,0.8814685940742493,1.226318120956421,1.0,1.0,1.0,0.8814685940742493,0.2030075187969925,0.0010535884746981797,0.02883345740182059,0.03912953659892082,0.017982210963964462,0.04901731386780739
18,0.0011965457815676928,0.03221089392900467,0.7309500593692064,0.07467895746231079,0.40171846747398376,0.8768166303634644,1.151790738105774,1.0,1.0,1.0,0.8768166303634644,0.2180451127819549,0.0010684545781194693,0.02992868423461914,0.04453548416495323,0.016105446964502335,0.043146174401044846
19,0.0044640409760177135,0.059286799281835556,1.342585776001215,0.0872621163725853,0.4805304706096649,1.0077968835830688,1.2358131408691406,1.0,1.0,1.0,1.0077968835830688,0.2308270676691729,0.006455659142927418,0.06971447808401925,0.0552230142056942,0.029643399640917778,0.04555666819214821
20,0.0036015657242387533,0.05348055809736252,1.207009982317686,0.07670961320400238,0.3915088474750519,0.8285412192344666,1.1238396167755127,1.0,1.0,1.0,0.8285412192344666,0.2007518796992481,0.004603083645731333,0.05928591319492885,0.04632627218961716,0.02674027904868126,0.0365278534591198
21,0.011099736206233501,0.10137755423784256,2.298441529273987,0.08819372206926346,0.40106624364852905,0.8597413897514343,1.162617564201355,0.8571428571428571,1.0,1.0,0.8597413897514343,0.24210526315789468,0.00720874168694406,0.08050005776541573,0.052763842046260834,0.05068877711892128,0.033210303634405136
22,0.0018519886070862412,0.03807898983359337,0.8543817326426506,0.07728370279073715,0.42300981283187866,0.9058142900466919,1.1936979293823242,1.0,1.0,1.0,0.9058142900466919,0.2030075187969925,0.0008130534768692346,0.02499995912824358,0.0433291420340538,0.019039494916796684,0.047252293676137924
23,0.0015025645261630416,0.03241920471191406,0.7272606249898672,0.07635165750980377,0.4089692533016205,0.8835420608520508,1.1335103511810303,1.0,1.0,1.0,0.8835420608520508,0.21052631578947367,0.0011678893194389925,0.030261925288609097,0.04235008731484413,0.01620960235595703,0.04600411653518677
24,0.0017059267265722156,0.03391674533486366,0.7606081664562225,0.07525752484798431,0.39623069763183594,0.8917295336723328,1.1654090881347656,1.0,1.0,1.0,0.8917295336723328,0.21804511278195485,0.001859333514273333,0.03909506116594587,0.0448530875146389,0.01695837266743183,0.044319868087768555
