window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
93,3,2025-10-21,4.929999828338623,4.95458459854126,4.531999588012695,5.526378154754639,4.531999588012695,4.95458459854126,5.526378154754639,4.953666687011719
93,4,2025-10-22,4.960999965667725,4.965764999389648,4.430008888244629,5.531396865844727,4.430008888244629,4.965764999389648,5.531396865844727,4.953666687011719
93,5,2025-10-23,5.081999778747559,4.937023162841797,4.382837772369385,5.6317291259765625,4.382837772369385,4.937023162841797,5.6317291259765625,4.953666687011719
93,6,2025-10-24,5.093500137329102,4.873114109039307,4.361586093902588,5.678380489349365,4.361586093902588,4.873114109039307,5.678380489349365,4.953666687011719
93,7,2025-10-25,5.109166622161865,4.925616264343262,4.311728000640869,5.76846981048584,4.311728000640869,4.925616264343262,5.76846981048584,4.953666687011719
94,1,2025-10-20,4.998000144958496,4.978599548339844,4.775907516479492,5.186183452606201,4.775907516479492,4.978599548339844,5.186183452606201,4.975833415985107
94,2,2025-10-21,4.929999828338623,4.975679874420166,4.58572244644165,5.29278564453125,4.58572244644165,4.975679874420166,5.29278564453125,4.975833415985107
94,3,2025-10-22,4.960999965667725,4.971534252166748,4.486059665679932,5.446799278259277,4.486059665679932,4.971534252166748,5.446799278259277,4.975833415985107
94,4,2025-10-23,5.081999778747559,4.965397834777832,4.411067962646484,5.586423397064209,4.411067962646484,4.965397834777832,5.586423397064209,4.975833415985107
94,5,2025-10-24,5.093500137329102,4.934982776641846,4.391064643859863,5.551141738891602,4.391064643859863,4.934982776641846,5.551141738891602,4.975833415985107
94,6,2025-10-25,5.109166622161865,4.927071571350098,4.379855632781982,5.607686996459961,4.379855632781982,4.927071571350098,5.607686996459961,4.975833415985107
94,7,2025-10-26,5.124833583831787,4.96156644821167,4.280308723449707,5.641092300415039,4.280308723449707,4.96156644821167,5.641092300415039,4.975833415985107
95,1,2025-10-21,4.929999828338623,4.999852180480957,4.8300909996032715,5.236087322235107,4.8300909996032715,4.999852180480957,5.236087322235107,4.998000144958496
95,2,2025-10-22,4.960999965667725,5.013610363006592,4.652134418487549,5.305964469909668,4.652134418487549,5.013610363006592,5.305964469909668,4.998000144958496
95,3,2025-10-23,5.081999778747559,4.97352409362793,4.545899391174316,5.465322971343994,4.545899391174316,4.97352409362793,5.465322971343994,4.998000144958496
95,4,2025-10-24,5.093500137329102,4.986440658569336,4.473604679107666,5.588211536407471,4.473604679107666,4.986440658569336,5.588211536407471,4.998000144958496
95,5,2025-10-25,5.109166622161865,4.999698162078857,4.371795177459717,5.5933942794799805,4.371795177459717,4.999698162078857,5.5933942794799805,4.998000144958496
95,6,2025-10-26,5.124833583831787,5.002632141113281,4.351030349731445,5.66884708404541,4.351030349731445,5.002632141113281,5.66884708404541,4.998000144958496
95,7,2025-10-27,5.140500068664551,4.982593536376953,4.361145496368408,5.710903167724609,4.361145496368408,4.982593536376953,5.710903167724609,4.998000144958496
96,1,2025-10-22,4.960999965667725,4.93015193939209,4.673378944396973,5.155163288116455,4.673378944396973,4.93015193939209,5.155163288116455,4.929999828338623
96,2,2025-10-23,5.081999778747559,4.94616174697876,4.592270374298096,5.354334831237793,4.592270374298096,4.94616174697876,5.354334831237793,4.929999828338623
96,3,2025-10-24,5.093500137329102,4.948910713195801,4.572152614593506,5.45761775970459,4.572152614593506,4.948910713195801,5.45761775970459,4.929999828338623
96,4,2025-10-25,5.109166622161865,4.960231304168701,4.5152907371521,5.5022172927856445,4.5152907371521,4.960231304168701,5.5022172927856445,4.929999828338623
96,5,2025-10-26,5.124833583831787,4.987259864807129,4.455700874328613,5.53828239440918,4.455700874328613,4.987259864807129,5.53828239440918,4.929999828338623
96,6,2025-10-27,5.140500068664551,5.002994537353516,4.49167013168335,5.600552558898926,4.49167013168335,5.002994537353516,5.600552558898926,4.929999828338623
96,7,2025-10-28,5.140500068664551,5.007935523986816,4.388960838317871,5.684502124786377,4.388960838317871,5.007935523986816,5.684502124786377,4.929999828338623
97,1,2025-10-23,5.081999778747559,4.973115921020508,4.713751792907715,5.244421482086182,4.713751792907715,4.973115921020508,5.244421482086182,4.960999965667725
97,2,2025-10-24,5.093500137329102,4.963911056518555,4.551703453063965,5.388302326202393,4.551703453063965,4.963911056518555,5.388302326202393,4.960999965667725
97,3,2025-10-25,5.109166622161865,4.971734046936035,4.474321365356445,5.4873247146606445,4.474321365356445,4.971734046936035,5.4873247146606445,4.960999965667725
97,4,2025-10-26,5.124833583831787,4.968818664550781,4.458951950073242,5.544376373291016,4.458951950073242,4.968818664550781,5.544376373291016,4.960999965667725
97,5,2025-10-27,5.140500068664551,4.955197334289551,4.348309516906738,5.561146259307861,4.348309516906738,4.955197334289551,5.561146259307861,4.960999965667725
97,6,2025-10-28,5.140500068664551,4.954724311828613,4.346805572509766,5.784364223480225,4.346805572509766,4.954724311828613,5.784364223480225,4.960999965667725
