window,horizon,t,truth,median,low80,high80,q10,q50,q90,naive
7,4,2025-07-28,5.59499979019165,5.850415229797363,5.126455307006836,6.549047470092773,5.126455307006836,5.850415229797363,6.549047470092773,5.7769999504089355
7,5,2025-07-29,5.603499889373779,5.833461284637451,5.058876991271973,6.5647196769714355,5.058876991271973,5.833461284637451,6.5647196769714355,5.7769999504089355
7,6,2025-07-30,5.570000171661377,5.818531036376953,5.022937774658203,6.623557090759277,5.022937774658203,5.818531036376953,6.623557090759277,5.7769999504089355
7,7,2025-07-31,4.33050012588501,5.765061855316162,4.982238292694092,6.787806987762451,4.982238292694092,5.765061855316162,6.787806987762451,5.7769999504089355
8,1,2025-07-26,5.707333564758301,5.775613784790039,5.356852054595947,6.186809062957764,5.356852054595947,5.775613784790039,6.186809062957764,5.763500213623047
8,2,2025-07-27,5.6511664390563965,5.7622575759887695,5.191608428955078,6.387820243835449,5.191608428955078,5.7622575759887695,6.387820243835449,5.763500213623047
8,3,2025-07-28,5.59499979019165,5.762788772583008,5.138951301574707,6.483988285064697,5.138951301574707,5.762788772583008,6.483988285064697,5.763500213623047
8,4,2025-07-29,5.603499889373779,5.7250165939331055,5.0757155418396,6.59084415435791,5.0757155418396,5.7250165939331055,6.59084415435791,5.763500213623047
8,5,2025-07-30,5.570000171661377,5.684150695800781,4.987968921661377,6.777183532714844,4.987968921661377,5.684150695800781,6.777183532714844,5.763500213623047
8,6,2025-07-31,4.33050012588501,5.785072326660156,4.910560607910156,6.9534502029418945,4.910560607910156,5.785072326660156,6.9534502029418945,5.763500213623047
8,7,2025-08-01,4.412499904632568,5.756742000579834,4.88008975982666,7.019204616546631,4.88008975982666,5.756742000579834,7.019204616546631,5.763500213623047
9,1,2025-07-27,5.6511664390563965,5.699057579040527,5.300883769989014,6.124950408935547,5.300883769989014,5.699057579040527,6.124950408935547,5.707333564758301
9,2,2025-07-28,5.59499979019165,5.701345443725586,5.1270036697387695,6.267045021057129,5.1270036697387695,5.701345443725586,6.267045021057129,5.707333564758301
9,3,2025-07-29,5.603499889373779,5.707157135009766,5.047247409820557,6.365803241729736,5.047247409820557,5.707157135009766,6.365803241729736,5.707333564758301
9,4,2025-07-30,5.570000171661377,5.716504096984863,4.940004348754883,6.531045436859131,4.940004348754883,5.716504096984863,6.531045436859131,5.707333564758301
9,5,2025-07-31,4.33050012588501,5.714386940002441,4.802065849304199,6.6002960205078125,4.802065849304199,5.714386940002441,6.6002960205078125,5.707333564758301
9,6,2025-08-01,4.412499904632568,5.767921447753906,4.7178568840026855,6.5704026222229,4.7178568840026855,5.767921447753906,6.5704026222229,5.707333564758301
9,7,2025-08-02,4.413333415985107,5.787542343139648,4.7123565673828125,6.6343793869018555,4.7123565673828125,5.787542343139648,6.6343793869018555,5.707333564758301
10,1,2025-07-28,5.59499979019165,5.6421003341674805,5.301682472229004,6.063700199127197,5.301682472229004,5.6421003341674805,6.063700199127197,5.6511664390563965
10,2,2025-07-29,5.603499889373779,5.650294303894043,5.137302398681641,6.175018787384033,5.137302398681641,5.650294303894043,6.175018787384033,5.6511664390563965
10,3,2025-07-30,5.570000171661377,5.625926971435547,5.000352382659912,6.36566162109375,5.000352382659912,5.625926971435547,6.36566162109375,5.6511664390563965
10,4,2025-07-31,4.33050012588501,5.628007888793945,4.961872100830078,6.5133161544799805,4.961872100830078,5.628007888793945,6.5133161544799805,5.6511664390563965
10,5,2025-08-01,4.412499904632568,5.6241865158081055,4.954923152923584,6.551501274108887,4.954923152923584,5.6241865158081055,6.551501274108887,5.6511664390563965
10,6,2025-08-02,4.413333415985107,5.605982780456543,4.816547393798828,6.604803562164307,4.816547393798828,5.605982780456543,6.604803562164307,5.6511664390563965
10,7,2025-08-03,4.414166450500488,5.618124008178711,4.820171356201172,6.740268230438232,4.820171356201172,5.618124008178711,6.740268230438232,5.6511664390563965
11,1,2025-07-29,5.603499889373779,5.589129447937012,5.203096866607666,6.000171661376953,5.203096866607666,5.589129447937012,6.000171661376953,5.59499979019165
11,2,2025-07-30,5.570000171661377,5.575858116149902,5.110781192779541,6.203739166259766,5.110781192779541,5.575858116149902,6.203739166259766,5.59499979019165
11,3,2025-07-31,4.33050012588501,5.543243408203125,4.98938512802124,6.234964370727539,4.98938512802124,5.543243408203125,6.234964370727539,5.59499979019165
11,4,2025-08-01,4.412499904632568,5.520867347717285,4.898833751678467,6.478461265563965,4.898833751678467,5.520867347717285,6.478461265563965,5.59499979019165
11,5,2025-08-02,4.413333415985107,5.554384231567383,4.833568096160889,6.595276832580566,4.833568096160889,5.554384231567383,6.595276832580566,5.59499979019165
11,6,2025-08-03,4.414166450500488,5.572760105133057,4.805562496185303,6.630068302154541,4.805562496185303,5.572760105133057,6.630068302154541,5.59499979019165
11,7,2025-08-04,4.414999961853027,5.5128679275512695,4.722457408905029,6.688790321350098,4.722457408905029,5.5128679275512695,6.688790321350098,5.59499979019165
12,1,2025-07-30,5.570000171661377,5.59071159362793,5.259009838104248,6.017196178436279,5.259009838104248,5.59071159362793,6.017196178436279,5.603499889373779
12,2,2025-07-31,4.33050012588501,5.600559711456299,5.095618724822998,6.1319403648376465,5.095618724822998,5.600559711456299,6.1319403648376465,5.603499889373779
12,3,2025-08-01,4.412499904632568,5.590884208679199,5.006106376647949,6.235418319702148,5.006106376647949,5.590884208679199,6.235418319702148,5.603499889373779
12,4,2025-08-02,4.413333415985107,5.631945610046387,4.93483829498291,6.3553080558776855,4.93483829498291,5.631945610046387,6.3553080558776855,5.603499889373779
12,5,2025-08-03,4.414166450500488,5.60436487197876,4.925673961639404,6.580223560333252,4.925673961639404,5.60436487197876,6.580223560333252,5.603499889373779
12,6,2025-08-04,4.414999961853027,5.6559953689575195,4.776549816131592,6.705907344818115,4.776549816131592,5.6559953689575195,6.705907344818115,5.603499889373779
12,7,2025-08-05,4.363999843597412,5.653029918670654,4.707149505615234,6.7999444007873535,4.707149505615234,5.653029918670654,6.7999444007873535,5.603499889373779
13,1,2025-07-31,4.33050012588501,5.572752475738525,5.161811351776123,6.0486369132995605,5.161811351776123,5.572752475738525,6.0486369132995605,5.570000171661377
13,2,2025-08-01,4.412499904632568,5.617669105529785,5.044740676879883,6.248870849609375,5.044740676879883,5.617669105529785,6.248870849609375,5.570000171661377
13,3,2025-08-02,4.413333415985107,5.631735801696777,5.006477355957031,6.273965358734131,5.006477355957031,5.631735801696777,6.273965358734131,5.570000171661377
13,4,2025-08-03,4.414166450500488,5.567427158355713,4.886023998260498,6.384568214416504,4.886023998260498,5.567427158355713,6.384568214416504,5.570000171661377
13,5,2025-08-04,4.414999961853027,5.673801422119141,4.804416656494141,6.4917473793029785,4.804416656494141,5.673801422119141,6.4917473793029785,5.570000171661377
13,6,2025-08-05,4.363999843597412,5.685956954956055,4.749475479125977,6.5909528732299805,4.749475479125977,5.685956954956055,6.5909528732299805,5.570000171661377
13,7,2025-08-06,4.390999794006348,5.6400957107543945,4.681085586547852,6.7978363037109375,4.681085586547852,5.6400957107543945,6.7978363037109375,5.570000171661377
14,1,2025-08-01,4.412499904632568,4.335718154907227,4.024338245391846,4.678786277770996,4.024338245391846,4.335718154907227,4.678786277770996,4.33050012588501
14,2,2025-08-02,4.413333415985107,4.3327741622924805,3.9126932621002197,4.816895961761475,3.9126932621002197,4.3327741622924805,4.816895961761475,4.33050012588501
14,3,2025-08-03,4.414166450500488,4.35073709487915,3.856642246246338,4.9146952629089355,3.856642246246338,4.35073709487915,4.9146952629089355,4.33050012588501
14,4,2025-08-04,4.414999961853027,4.340807914733887,3.808807134628296,4.94917106628418,3.808807134628296,4.340807914733887,4.94917106628418,4.33050012588501
14,5,2025-08-05,4.363999843597412,4.301324844360352,3.6442489624023438,4.971591949462891,3.6442489624023438,4.301324844360352,4.971591949462891,4.33050012588501
14,6,2025-08-06,4.390999794006348,4.322087287902832,3.636448383331299,5.136994361877441,3.636448383331299,4.322087287902832,5.136994361877441,4.33050012588501
14,7,2025-08-07,4.378499984741211,4.31861686706543,3.6039671897888184,5.100738525390625,3.6039671897888184,4.31861686706543,5.100738525390625,4.33050012588501
15,1,2025-08-02,4.413333415985107,4.4070539474487305,4.093832969665527,4.738852024078369,4.093832969665527,4.4070539474487305,4.738852024078369,4.412499904632568
15,2,2025-08-03,4.414166450500488,4.375328540802002,4.009991645812988,4.808091640472412,4.009991645812988,4.375328540802002,4.808091640472412,4.412499904632568
15,3,2025-08-04,4.414999961853027,4.409640312194824,3.8719944953918457,4.899233341217041,3.8719944953918457,4.409640312194824,4.899233341217041,4.412499904632568
15,4,2025-08-05,4.363999843597412,4.411683082580566,3.808654546737671,4.9629034996032715,3.808654546737671,4.411683082580566,4.9629034996032715,4.412499904632568
15,5,2025-08-06,4.390999794006348,4.4059648513793945,3.8372039794921875,5.052453994750977,3.8372039794921875,4.4059648513793945,5.052453994750977,4.412499904632568
15,6,2025-08-07,4.378499984741211,4.39768123626709,3.707777976989746,5.177846908569336,3.707777976989746,4.39768123626709,5.177846908569336,4.412499904632568
15,7,2025-08-08,4.45550012588501,4.4142889976501465,3.6956634521484375,5.29901647567749,3.6956634521484375,4.4142889976501465,5.29901647567749,4.412499904632568
16,1,2025-08-03,4.414166450500488,4.4134697914123535,4.130387783050537,4.661621570587158,4.130387783050537,4.4134697914123535,4.661621570587158,4.413333415985107
16,2,2025-08-04,4.414999961853027,4.409247398376465,3.985072612762451,4.871798038482666,3.985072612762451,4.409247398376465,4.871798038482666,4.413333415985107
