Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2015-12-31,30.21999931335449,31.0,29.989999771118164,30.07999992370605,304900.0,1,-0.43031832077552457,4.07991863181452,28.57625938353828,26.38234152447994,2.193917859058338,60.304652698589784,74.20561580639867,82.93475817192802,-25.794384193601335,13.338352999481673
2016-01-04,28.940000534057617,29.030000686645508,27.200000762939453,27.40999984741211,1312000.0,-1,-8.876330063384453,6.127922499148176,28.396834839518867,26.458464363215658,1.9383704763032092,49.667896190708916,24.299058090369183,58.38006041721629,-75.70094190963081,-2.1420934543622483
2016-01-05,27.90999984741211,28.0,26.270000457763672,26.770000457763672,917700.0,1,-2.3349120511172217,5.9386147884014635,28.146552626941144,26.481541110959956,1.6650115159811882,51.96911244679491,9.633913917180623,36.04619593798282,-90.36608608281938,-5.1381959279660165
2016-01-06,26.459999084472656,27.229999542236328,26.020000457763672,27.049999237060547,619000.0,-1,1.0459423776949306,3.7910973940538546,27.977852105421054,26.523649120300743,1.454202985120311,52.11700987680498,18.933805869726655,17.622259292425486,-81.06619413027335,-7.8364603561003605
2016-01-07,26.549999237060547,27.319000244140625,26.459999084472656,26.96999931335449,661500.0,-1,-0.2957483399720462,3.9332973976896732,27.822797829718507,26.55671209756398,1.2660857321545258,51.650032138017664,17.46321866565496,15.34364615085408,-82.53678133434504,-10.398674513114425
2016-01-08,27.059999465942383,27.76000022888184,26.93000030517578,27.170000076293945,455900.0,1,0.7415675492450813,4.095081632389071,27.722367406114728,26.602140836729163,1.120226569385565,46.428571428571416,21.139704206616397,19.178909580666005,-78.8602957933836,-4.633203599258618
2016-01-11,27.100000381469727,27.5,26.950000762939453,27.1200008392334,808100.0,-1,-0.18402369127769047,1.3234468845061511,27.629695626594525,26.64050083691466,0.9891947896798641,45.258628202248644,20.220600352158353,19.607841074809905,-79.77939964784164,-3.863871962474519
2016-01-12,27.200000762939453,27.427000045776367,26.63999938964844,26.81999969482422,809000.0,1,-1.1061988758318209,0.8632499702701432,27.505127021706784,26.653797048611665,0.8513299730951189,38.25440979084166,14.705872040716294,18.688725533163684,-85.2941279592837,-7.197231664918058
2016-01-13,27.0,27.200000762939453,26.0,26.729999542236328,1231600.0,1,-0.3355710425502312,0.6574705677855943,27.38587664024979,26.659441677769045,0.7264349624807451,33.33333333333334,13.369957227874403,16.09880987358302,-86.63004277212559,-14.051449471483512
2016-01-14,26.68000030517578,27.13999938964844,25.75,26.84000015258789,485200.0,-1,0.4115249241877006,0.7149710688070285,27.30189564214796,26.67281637960748,0.6290792625404826,40.41812348406258,19.089322720768124,15.721717329786273,-80.91067727923188,-11.155243409513638
2016-01-15,26.040000915527344,26.315000534057617,24.520000457763672,25.190000534057617,1183300.0,-1,-6.147539527384027,2.6689182999786163,26.976988702441755,26.56297816882601,0.4140105336157447,34.86974893906138,9.654181684062753,14.037820544235094,-90.34581831593725,-16.25664694830875
2016-01-19,25.299999237060547,25.709999084472656,23.020000457763672,24.020000457763672,1739400.0,1,-4.6447004822888776,2.8686621933537175,26.52206743402974,26.37460944948806,0.14745798454168124,26.673046376466445,11.848343160097537,13.530615854976139,-88.15165683990246,-12.367746838818395
2016-01-20,23.209999084472656,23.65999984741211,21.6200008392334,22.6299991607666,1944800.0,-1,-5.786849585790899,3.109034253169453,25.923287699681566,26.097230909582766,-0.17394320990119994,6.113990251770019,10.264212415097287,10.588912419752527,-89.73578758490271,-15.465077423248275
2016-01-21,22.71999931335449,25.07999992370605,22.030000686645508,24.239999771118164,759600.0,1,7.114452806267901,5.64017148558584,25.66432032605643,25.95965823265946,-0.29533790660303083,21.215049034673854,27.931760834727413,16.681438803307415,-72.06823916527259,-10.388168374113926
