Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2007-01-25,21.34749984741211,21.352500915527344,21.06999969482422,21.207500457763672,572000.0,0,-0.6558116437481054,0.5348548044515324,20.889401156699456,20.468048198237888,0.4213529584615685,84.53738738433816,89.9339919450787,95.03177611131018,-10.066008054921287,4.560587579066944
2007-01-26,21.899999618530277,22.375,21.375,22.040000915527344,1500800.0,1,3.9255001287004987,1.733334607864494,21.06641650421144,20.58448914025933,0.48192736395211,87.3048889213504,84.94386395334581,91.39825135665853,-15.056136046654192,6.076288069631919
2007-01-29,22.022499084472656,22.162500381469727,20.587499618530277,20.862499237060547,2116000.0,-1,-5.342566377287394,3.3421394977269485,21.035044616957457,20.605082480763123,0.42996213619433377,56.30065291128264,32.022449275250395,68.96676839122496,-67.9775507247496,0.20412844793120666
2007-01-30,20.834999084472656,21.0625,20.59000015258789,21.037500381469727,1101200.0,-1,0.838831160258624,3.3697139968970813,21.035422426882423,20.63711343637102,0.3983089905114028,58.85673396712308,39.88766790022802,52.284660376274736,-60.11233209977198,0.5616649366503967
2007-01-31,20.8799991607666,21.482500076293945,20.8799991607666,21.45249938964844,744400.0,-1,1.9726631047111143,3.495303358764067,21.09958811346181,20.69751239587305,0.40207571758875815,65.27413752318824,57.780282113081086,43.2301330961865,-42.219717886918914,2.606720527049533
2007-02-01,21.40749931335449,21.70249938964844,21.315000534057617,21.69750022888184,940400.0,-1,1.142061979741249,3.4844351573010255,21.1915745927572,20.77158556868852,0.41998902406868055,62.84914965904847,62.09792299114896,53.25529100148602,-37.90207700885104,3.753735005823078
2007-02-02,21.72249984741211,21.747499465942383,21.489999771118164,21.600000381469727,476000.0,1,-0.44935981741495157,2.9141191607543493,21.2544093294822,20.832949628894536,0.4214597005876648,60.72902089370855,56.643387237039285,58.84053078042311,-43.356612762960715,2.78373071050122
2007-02-05,21.524999618530277,21.52750015258789,21.26499938964844,21.3075008392334,537200.0,-1,-1.3541645234749988,1.3238675698814848,21.26257725405931,20.86810157040112,0.3944756836581895,55.06205667573952,40.27977997471084,53.007030067633025,-59.72022002528916,0.8042581675124394
2007-02-06,21.26499938964844,21.26749992370605,21.084999084472656,21.212499618530277,486800.0,-1,-0.44585811081230275,1.3491123908861895,21.254873002439457,20.893612536929204,0.36126046551025226,53.90025600399624,34.9650275031612,43.96273157163711,-65.0349724968388,0.0
2007-02-07,21.270000457763672,21.270000457763672,21.11000061035156,21.23500061035156,641600.0,1,0.10607421202557532,0.9150865733009907,21.25181571134901,20.918900542367897,0.3329151689811134,54.105664346769466,36.22382397976845,37.156210485880166,-63.77617602023155,-0.5269902230456647
