Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2007-01-25,9.400363646463312,9.41084116688898,9.088135584793784,9.11328125,47593748.0,-1,-3.3555732901661584,1.6966463808699606,9.240126479884548,9.138795332909627,0.10133114697492118,53.594752286318965,44.72041990737271,71.5870367862151,-55.27958009262729,1.35164258938405
2007-01-26,9.123757625063403,9.21386339384338,9.031556224522914,9.073466300964355,33539118.0,1,-0.4368892821742354,1.6857057135846847,9.214486452358365,9.133956145358125,0.08053030700023989,56.4544214766951,38.819675961408606,58.385127050660145,-61.180324038591394,0.8149355255962165
2007-01-29,9.039938396510832,9.270441905119863,9.035747132857823,9.184527397155762,31300658.0,-1,1.224020594859132,1.8387212665678467,9.20987736694258,9.137702164009802,0.0721752029327778,60.86250692474453,55.140298462451355,46.22679811041089,-44.859701537548645,-0.5896796817275951
2007-01-30,9.230625760771138,9.230625760771138,9.102800567731697,9.157283782958984,22331777.0,1,-0.2966251067552328,1.8368575610395432,9.201786046329719,9.139152654302334,0.06263339202738472,57.84304247791031,48.01271137030258,47.324228598054184,-51.98728862969742,-1.7314997454790593
2007-01-31,9.109087006249348,9.35425988050299,9.081846357622624,9.293490409851074,38216419.0,-1,1.4874129722348473,1.9280669335283467,9.21589440994839,9.150585080639278,0.06530932930911248,60.90886084852477,64.0623534892626,55.73845444067218,-35.937646510737395,-0.9160122789773184
2007-02-01,9.190810383631089,9.25996173146173,8.817813638884282,8.993834495544434,84046096.0,-1,-3.2243635178124896,1.8758516640502334,9.181731346193935,9.138973926187807,0.04275742000612759,49.81226219498303,26.3321538769642,46.13573957884313,-73.6678461230358,-4.833734605658746
2007-02-02,9.014789771033998,9.062986088742988,8.983357223043251,9.025266647338867,40672866.0,1,0.3494855482386816,1.8891094246583249,9.157659854062386,9.130551164791589,0.027108689270797015,42.714295745162254,31.034302664554396,40.47627001026041,-68.9656973354456,-3.4521715940992848
2007-02-05,9.006406104550035,9.014787987751074,8.899535974275919,8.933063507080078,33810883.0,-1,-1.0216112593856241,1.7605801344297038,9.123106569911261,9.115922449405552,0.007184120505709046,36.968878884337876,17.2410095099746,24.86915535049773,-82.7589904900254,-4.8225432988010635
2007-02-06,8.966594901544928,8.974976787757832,8.813624038852076,8.89534854888916,33990459.0,1,-0.42219511997229064,1.7571124292665241,9.0880668743694,9.099583641959892,-0.011516767590492805,33.38137589891559,12.149576231947153,20.141629468825382,-87.85042376805285,-4.670998423830719
2007-02-07,8.89953986092033,9.010600661451944,8.83877038155839,8.916303634643555,32774719.0,1,0.23557352069145665,1.454453041917486,9.061641760565424,9.086007345121645,-0.02436558455622162,30.99859398812933,15.961015970887155,15.117200570936303,-84.03898402911284,-5.444479381020518
