Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2007-01-25,20.13633245817539,20.201725040267483,19.99620524200459,20.06159782409668,1263000.0,-1,-0.37116708533670995,0.6361885071951419,19.852461778399448,19.868748275455776,-0.016286497056327676,51.27027733060218,70.38997350301277,67.03822170859017,-29.610026496987235,1.4646604718689504
2007-01-26,20.084954881018213,20.24843635918443,19.96818188752392,20.206398010253903,1377000.0,1,0.7217779332775676,0.5846125104880193,19.906913506377055,19.893759366922303,0.013154139454751856,65.88576338524224,87.70847304771814,79.14248802367229,-12.29152695228185,1.264064477296234
2007-01-29,20.271790229740347,20.365207189159957,20.108306987127463,20.257776260375977,3257300.0,1,0.2542672380104527,0.600542270438107,19.960892391607658,19.920723581252204,0.04016881035545339,67.34707908791748,87.70040409194236,81.93295021422442,-12.299595908057633,3.6072023279384746
2007-01-30,20.486659313644918,20.505343424845066,20.32784793207345,20.43994903564453,2485200.0,1,0.8992733107872297,0.6072806541803558,20.034593413767176,19.959184726022006,0.07540868774517051,67.26380265583308,93.54822213679643,89.65236642548564,-6.451777863203577,3.918311539076935
2007-01-31,20.388562305847767,20.472638991044956,20.21573701860121,20.33250999450684,3245100.0,-1,-0.5256326273139544,0.6357795546604977,20.08042673388097,19.986838449613476,0.09358828426749355,64.7781858998085,82.94833985744158,88.06565536206011,-17.051660142558415,3.470402621641999
2007-02-01,20.37923186753869,20.47732079556227,20.30916732934172,20.411928176879883,3413000.0,1,0.3905970408695225,0.5516897897945199,20.1314269558808,20.018326577559133,0.11310037832166842,62.76066312912728,90.78369816928401,89.09342005450735,-9.216301830715997,4.221364304087105
2007-02-02,20.439944531202404,20.7155288743207,20.41192015239295,20.673490524291992,2093300.0,1,1.2814191052679336,0.6867140604053705,20.214821351020984,20.066857240280086,0.14796411074089733,83.8975689938576,96.53846255316554,90.0901668599637,-3.4615374468344493,5.531686730013741
2007-02-05,20.59875462911032,20.90703525002848,20.58007230497468,20.860326766967773,1539500.0,-1,0.9037479300181284,0.6993828979644611,20.31412987655126,20.12563276077547,0.18849711577578887,84.55217166614472,96.67779430222325,94.66665167489094,-3.322205697776768,5.704156261105675
2007-02-06,21.00512738748595,21.23400146506406,20.94440492979981,21.04249382019043,2020000.0,1,0.8732703723084434,0.6965982438180802,20.426185867880363,20.193548394806207,0.23263747307415628,86.88084336496979,88.82836295704286,94.01487327081054,-11.171637042957139,5.726371929598617
2007-02-07,21.04250141414151,21.207410581445664,21.004808660489896,21.202699661254883,1852300.0,1,0.761344365517802,0.319432984875456,20.54564952839952,20.26830034046907,0.27734918793044727,90.80783884990679,98.17400296903685,94.56005340943432,-1.8259970309631364,5.295711757997346
2007-02-08,21.207405619598205,21.377027464782238,21.09432558772532,21.34404563903809,1939400.0,1,0.6666414185052982,0.2344428504055144,20.668479699266992,20.34798517740011,0.320494521866884,91.40083692254507,98.22416450649163,95.07551014419045,-1.7758354935083704,6.392550713986589
2007-02-09,21.35817862091477,21.68799682631377,21.311060450590336,21.414718627929688,2320300.0,1,0.33111337038342903,0.23034117001764884,20.783285688292022,20.42700247003193,0.3562832182600921,91.08908951306913,86.24018577241581,94.21278441598145,-13.75981422758418,5.9798912060556875
2007-02-12,21.46184109570303,21.64088659903316,21.395877435890597,21.51838111877441,1791100.0,1,0.4840712252437651,0.21689720490708966,20.89637729298162,20.507845332901745,0.3885319600798738,90.79884207636323,90.76461919512913,91.74298982467887,-9.235380804870884,6.2228195345614745
2007-02-13,21.593773311792464,21.617331508338648,21.381745948126422,21.570213317871094,2393000.0,1,0.24087406394832644,0.219055925539849,21.000044373733846,20.58653925771429,0.4135051160195573,89.86902731461444,93.15138473412983,90.05206323389159,-6.848615265870166,5.529682487248544
