Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2007-01-25,13.828261553137134,13.891605063540398,13.418969242254947,13.501801490783691,7679800.0,1,-2.2575059941012054,4.317090509721337,13.098899000058276,12.954262770902217,0.14463622915605967,59.186581579978224,71.63114157753306,65.38259131987941,-28.36885842246694,3.3569463088914286
2007-01-26,13.189956049930412,13.457946112876574,13.155848443404782,13.326387405395508,9010900.0,-1,-1.2991902266369482,4.317920829073911,13.133897216264005,12.981827558642461,0.1520696576215439,59.436556664108465,58.86497497087183,75.20034843583825,-41.135025029128165,2.014142963895904
2007-01-29,13.540784278889875,13.540784278889875,13.238686497666004,13.379989624023438,5326200.0,1,0.4022261772626212,4.293351071396194,13.171757586688532,13.011321044966978,0.16043654172155364,61.331422298121495,62.50022802889787,64.33211485910091,-37.499771971102135,2.3862751849127894
2007-01-30,13.487188756942928,13.53104168442572,13.34588467297324,13.453081130981444,3648800.0,1,0.5462747656154621,4.168177076690659,13.215038131964363,13.044044014301383,0.17099411766298012,57.27709812298474,67.8576012280673,63.07426807594567,-32.14239877193271,2.3730695981350136
2007-01-31,13.21345193414191,13.30636598591983,13.140098391728484,13.24768352508545,5398700.0,-1,-1.5267699934030654,1.2405512514060941,13.220060500136837,13.05912842250761,0.16093207762922646,52.83216956312994,52.80261502244723,61.053481426470796,-47.19738497755277,-0.6995252004066033
2007-02-01,13.257466359792938,13.34549099781929,13.032514403421033,13.081417083740234,5659800.0,1,-1.255060486841919,1.0114055425774329,13.19873074376813,13.060779434450767,0.1379513093173621,50.265098224577656,40.61581776163959,53.758678004051376,-59.3841822383604,2.1195855854541312
2007-02-02,13.017841982582624,13.144987623407232,12.783109344524316,12.880914688110352,8359100.0,-1,-1.5327268777256653,1.0547025622654107,13.149835965974624,13.047456119907032,0.10237984606759198,47.412130434278275,25.919634779204294,39.77935585443037,-74.0803652207957,1.8718568603739882
2007-02-05,12.797779944157329,13.066743229783423,12.704864964522136,12.910255432128906,5855100.0,-1,0.22778463120820547,1.0122662588563622,13.112977422306052,13.037293105997541,0.0756843163085108,46.76846608914148,28.070217277647064,31.53522327283032,-71.92978272235293,0.060306484665595406
2007-02-06,12.763551551234958,12.836905108161952,12.58261190692336,12.75377082824707,4629600.0,-1,-1.212095335406016,0.7350026381524796,13.057714869373902,13.016291455793802,0.04142341358009993,41.68332894828542,16.600397351771747,23.530083136207704,-83.39960264822825,-0.019834103758309407
2007-02-07,12.77332955635842,12.939597148069266,12.734207605472182,12.880914688110352,4933900.0,1,0.9969119060982523,1.1066832370523672,13.0305148414872,13.00626354707651,0.02425129441069096,51.13568009643764,25.919634779204294,23.530083136207704,-74.0803652207957,-6.752241354420752
2007-02-08,12.861352212360757,12.959157548084129,12.78310831687838,12.876023292541504,2714200.0,-1,-0.03797397690524784,1.0464288183991568,13.00674691088017,12.996616120814657,0.010130790065511874,53.90780506283037,25.561111161102723,22.69371443069292,-74.43888883889727,-4.634775579165062
2007-02-09,12.87602979557045,13.056969478219896,12.734213013161993,12.743992805480955,3778800.0,1,-1.0253980135080054,0.9147340525909586,12.966323202357213,12.97790328264179,-0.011580080284577576,47.20936637268004,12.32862813237836,21.269791357561793,-87.67137186762164,-4.370236150261975
2007-02-12,12.690199515896069,12.85646809566187,12.64129682783415,12.729321479797363,1829400.0,-1,-0.11512346175589494,0.8860977381436737,12.929861398886468,12.959489815764424,-0.02962841687795681,49.50186119729396,11.207818171728258,16.365852488403117,-88.79218182827174,-4.8629943857192215
2007-02-13,12.763549561198287,12.807561875040497,12.563049434913095,12.748878479003906,4252900.0,1,0.15363740508542723,0.7217025224906468,12.90201787275069,12.943888976004386,-0.04187110325369581,18.12528584748742,13.987298693906727,12.50791499933778,-86.01270130609326,-5.234508326540976
2007-02-14,12.73909624350387,13.086304352244497,12.538596141048046,13.008060455322266,5176200.0,-1,2.032978640005112,1.1202099911912493,12.91833211622324,12.94864241891682,-0.030310302693580482,34.738239696819406,46.843930450543105,24.01301577205936,-53.156069549456895,-1.808792226274425
2007-02-15,13.047182873667866,13.105865332102534,12.944487172295911,13.037402153015137,2543700.0,1,0.2255655083526653,1.1122900957239783,12.936650583421994,12.955217214035214,-0.01856663061322017,40.180611192735086,49.771693869900396,36.867641004783415,-50.228306130099604,-0.3364691336063763
2007-02-16,12.959159222209989,13.09119616267146,12.91025654803082,12.978720664978027,5742700.0,-1,-0.45010108109259095,0.9670936816522981,12.943122903661383,12.956958210401348,-0.013835306739965247,36.41224070905741,44.3474734575429,46.9876992593288,-55.6525265424571,0.7593092512129918
2007-02-20,12.885806034594282,13.17433079423622,12.670634821884487,13.120537757873535,4059500.0,-1,1.0926893070299926,0.9666596641801859,12.970417496617099,12.969075213917806,0.0013422826992925962,39.24022431872173,72.12112110295311,55.4134294767988,-27.87887889704688,1.6288006604525673
2007-02-21,13.056967513938629,13.272137836446303,13.00317446694114,13.223236083984377,4732900.0,-1,0.7827295497031983,0.9325959289981097,13.009312663904373,12.98790194503385,0.021410718870523482,49.15266562436997,84.84871816829873,67.10577090959825,-15.15128183170126,3.6809917792903546
