Date,Open,High,Low,Close,Volume,Movement,Daily_Return,Volatility,EMA_12,EMA_26,MACD,RSI,Stoch_K,Stoch_D,Williams_R,ROC
2019-07-03,64.68000030517578,67.4800033569336,64.5199966430664,67.23999786376953,1564100.0,1,4.215749166495697,5.685440358677525,65.8638728902856,64.3872810971071,1.4765917931784998,49.66708306088324,32.599349084083535,26.95185483895806,-67.40065091591646,-12.924117067040264
2019-07-05,67.1500015258789,67.25,64.83999633789062,67.20999908447266,804900.0,-1,-0.04461448579705651,5.730023416879396,66.07096922785284,64.59637131839344,1.4745979094594048,53.412391783880345,32.438238585308866,27.676327969948982,-67.56176141469113,-10.207080220970099
2019-07-08,68.26000213623047,71.71499633789062,66.9000015258789,66.91000366210938,4567200.0,1,-0.44635534362413853,4.3975216225457165,66.2000514485077,64.76775149200202,1.4322999565056733,46.039858039432325,30.82709262337635,31.95489343092292,-69.17290737662366,-7.36535988865289
2019-07-09,67.41999816894531,69.19999694824219,66.87999725341797,68.44999694824219,1782700.0,1,2.301589002908533,1.9014984370953802,66.5461969100053,65.04051041468648,1.5056864953188267,38.227543039485866,39.09773203783884,34.121021082174686,-60.90226796216116,0.7061876105908693
2019-07-10,70.0,74.5,69.5,74.33999633789062,2719300.0,1,8.604820529213608,3.691194769752694,67.74524297583382,65.72936122381272,2.0158817520211016,46.34145585029013,77.24337719451329,49.05606728524282,-22.75662280548672,20.83874477362606
2019-07-11,74.5,74.9800033569336,70.5,70.87999725341797,2351800.0,1,-4.654290092706281,4.862245343581647,68.22751286469293,66.1108898185983,2.116623046094631,45.09270331544024,70.3113355302593,62.217481587537144,-29.688664469740704,13.13646532656425
2019-07-12,71.5999984741211,75.19999694824219,70.5,73.5,1838300.0,1,3.6963922800599347,4.919527883038933,69.03866473166325,66.65823131351694,2.3804334181463105,51.569835572829994,87.88312832392575,78.47928034956611,-12.11687167607426,16.150444718476777
2019-07-15,74.0,74.29499816894531,71.4000015258789,71.5999984741211,1325100.0,1,-2.5850360896311653,5.256049784483314,69.43271607665676,67.02428814022835,2.40842793642841,54.76502799882464,74.34070714650831,77.5117236668978,-25.659292853491685,4.846972491167656
2019-07-16,71.93000030517578,73.08699798583984,69.0,69.54000091552734,1582300.0,1,-2.8770916235959287,5.55369405101379,69.449221436483,67.21063723469494,2.2385842017880577,61.8991155897915,58.00877219297466,73.41086922113624,-41.99122780702534,10.031645689956491
2019-07-17,70.0,71.55999755859375,69.58999633789062,71.0,1037000.0,1,2.099509728575022,3.5693266066532785,69.68780275394715,67.49133077286568,2.196471981081473,62.26859024055809,68.84043246266101,67.063303934048,-31.159567537338987,10.043403121642847
2019-07-18,71.0,74.19000244140625,70.1500015258789,72.75,2779900.0,0,2.464788732394374,3.0634995215827594,70.15891002257067,67.88086182672748,2.2780481958431835,63.47084625971771,81.82359503690174,69.55759989751247,-18.176404963098264,8.194530504587338
2019-07-19,85.16000366210938,85.8499984741211,80.75,83.5199966430664,13669000.0,1,14.804119096998502,7.175098521621642,72.21446181033924,69.0393162575674,3.1751455527718377,68.61403432539132,90.3435615100821,80.33586300321495,-9.656438489917903,24.267218837623528
2019-07-22,82.2699966430664,88.5,82.08000183105469,87.68000030517578,5357700.0,-1,4.980847496782959,6.529179091951202,74.59377542492948,70.42010766850136,4.173667756428117,80.61531911653562,96.93790016287856,89.70168556995414,-3.0620998371214396,31.041691086961176
2019-07-23,88.31999969482422,89.44000244140625,84.48999786376953,86.73999786376953,2529800.0,1,-1.072083072689911,6.067079827429253,76.46242503090487,71.62898842370642,4.8334366071984505,78.055563583119,89.16531320463581,92.14892495919882,-10.834686795364195,26.720236276061705
